"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"BeModelReferralPrescription","BeModelReferralPrescription","","","",0,*,"","","","null {[]} {[]}
","BeModelReferralPrescription","Logical model describing the model for the prescription referral. This draft is used in the HL7 Belgian workgroup for referral.","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"BeModelReferralPrescription.recordedDate","BeModelReferralPrescription.recordedDate","","","",1,1,"","","","dateTime {[]} {[]}
","When this prescription was created","When this prescription was created","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.recordedDate",1,1,"",""
"BeModelReferralPrescription.recorder","BeModelReferralPrescription.recorder","","","",1,1,"","","","Reference {[]} {[]}
","The person who is responsable for the content, not necessarily the person who entered the content. This is either the prescriber, a co-prescriber or a performer. It is the last person who updated the resources.","The person who is responsable for the content, not necessarily the person who entered the content. This is either the prescriber, a co-prescriber or a performer. It is the last person who updated the resources.","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.recorder",1,1,"",""
"BeModelReferralPrescription.prescriber","BeModelReferralPrescription.prescriber","","","",1,1,"","","","Reference {[]} {[]}
","The prescribing healthcare party","The prescribing healthcare party","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.prescriber",1,1,"",""
"BeModelReferralPrescription.coprescriberNumber","BeModelReferralPrescription.coprescriberNumber","","","",1,1,"","","","positiveInt {[]} {[]}
","Number of co-prescribers that must sign the prescription to activate it","Number of co-prescribers that must sign the prescription to activate it","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriberNumber",1,1,"",""
"BeModelReferralPrescription.coprescriber","BeModelReferralPrescription.coprescriber","","","",0,*,"","","","BackboneElement {[]} {[]}
","Information about co prescribers","Information about co prescribers","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriber",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelReferralPrescription.coprescriber.id","BeModelReferralPrescription.coprescriber.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelReferralPrescription.coprescriber.extension","BeModelReferralPrescription.coprescriber.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.coprescriber.modifierExtension","BeModelReferralPrescription.coprescriber.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.coprescriber.coprescriber","BeModelReferralPrescription.coprescriber.coprescriber","","","",0,1,"","","","Reference {[]} {[]}
","The co-prescriber party","The co-prescriber party","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriber.coprescriber",0,1,"",""
"BeModelReferralPrescription.coprescriber.coprescriberType","BeModelReferralPrescription.coprescriber.coprescriberType","","","",1,1,"","","","code {[]} {[]}
","Type of the practitioner","Type of the practitioner","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriber.coprescriberType",1,1,"",""
"BeModelReferralPrescription.coprescriber.status","BeModelReferralPrescription.coprescriber.status","","","",0,1,"","","","code {[]} {[]}
","Status of co prescribing status (to sign, signed or refused)","Status of co prescribing status (to sign, signed or refused)","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriber.status",0,1,"",""
"BeModelReferralPrescription.coprescriber.required","BeModelReferralPrescription.coprescriber.required","","","",1,1,"","","","positiveInt {[]} {[]}
","Type of mandatory for the signature of the co-prescriber (1= required: the co-prescriber SHALL sign to make the prescription valid, 2= conditionally required: the co-prescriber SHALL sign if the number of co-prescribers with a signature is lower than the number in co-prescriber number 3= optional: the signature does not affect the validity of the prescription, but is for information only","Type of mandatory for the signature of the co-prescriber (1= required: the co-prescriber SHALL sign to make the prescription valid, 2= conditionally required: the co-prescriber SHALL sign if the number of co-prescribers with a signature is lower than the number in co-prescriber number 3= optional: the signature does not affect the validity of the prescription, but is for information only","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.coprescriber.required",1,1,"",""
"BeModelReferralPrescription.patient","BeModelReferralPrescription.patient","","","",1,1,"","","","Reference {[]} {[]}
","The SSIN of the person for which the referral is prescribed.","The SSIN of the person for which the referral is prescribed.","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.patient",1,1,"",""
"BeModelReferralPrescription.prescriptionNumber","BeModelReferralPrescription.prescriptionNumber","","","",1,1,"","","","Identifier {[]} {[]}
","An identifier for the ReferralPrescription, e.g. the UHMEP identifier, once available","An identifier for the ReferralPrescription, e.g. the UHMEP identifier, once available","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.prescriptionNumber",1,1,"",""
"BeModelReferralPrescription.pssNumber","BeModelReferralPrescription.pssNumber","","","",0,1,"","","","Identifier {[]} {[]}
","An identifier for the Prescription Search Support","An identifier for the Prescription Search Support","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.pssNumber",0,1,"",""
"BeModelReferralPrescription.pssRejectionReason","BeModelReferralPrescription.pssRejectionReason","","","",0,1,"","","","Annotation {[]} {[]}
","Reason for not following the PSS suggestion","Reason for not following the PSS suggestion","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.pssRejectionReason",0,1,"",""
"BeModelReferralPrescription.groupIdentifier","BeModelReferralPrescription.groupIdentifier","","","",0,1,"","","","positiveInt {[]} {[]}
","An identifier for the bundle this prescription belongs to.","","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.groupIdentifier",0,1,"",""
"BeModelReferralPrescription.basedOn","BeModelReferralPrescription.basedOn","","","",0,*,"","","","Reference {[]} {[]}
","The original request or prescription triggered this prescription","The original request or prescription that is the reason for this request - for example when a detailed request is created by a broader request.","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.basedOn",0,*,"",""
"BeModelReferralPrescription.validityPeriod","BeModelReferralPrescription.validityPeriod","","","",1,1,"","","","Period {[]} {[]}
","Period of validity of prescription","Period of validity of prescription","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.validityPeriod",1,1,"",""
"BeModelReferralPrescription.treatmentPeriod","BeModelReferralPrescription.treatmentPeriod","","","",0,1,"","","","Period {[]} {[]}
","When this prescription is executed, available after start of execution","When this prescription is executed, available after start of execution","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.treatmentPeriod",0,1,"",""
"BeModelReferralPrescription.treatmentValidationEndDate","BeModelReferralPrescription.treatmentValidationEndDate","","","",0,1,"","","","dateTime {[]} {[]}
","The latest moment to end this treatment","The latest moment to end this treatment","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.treatmentValidationEndDate",0,1,"",""
"BeModelReferralPrescription.creationEndDate","BeModelReferralPrescription.creationEndDate","","","",0,1,"","","","dateTime {[]} {[]}
","The prescription must have left the draft status before","The prescription must have left the draft status before","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.creationEndDate",0,1,"",""
"BeModelReferralPrescription.intendedPerformer","BeModelReferralPrescription.intendedPerformer","","","",1,*,"","","","BackboneElement {[]} {[]}
","The intended provider, i.e. who is expected to perform the procedure - a specific person or a speciality","The intended provider, i.e. who is expected to perform the procedure - a specific person or a speciality","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer",1,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelReferralPrescription.intendedPerformer.id","BeModelReferralPrescription.intendedPerformer.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.extension","BeModelReferralPrescription.intendedPerformer.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.intendedPerformer.modifierExtension","BeModelReferralPrescription.intendedPerformer.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.intendedPerformer.performer","BeModelReferralPrescription.intendedPerformer.performer","","","",0,1,"","","","Reference {[]} {[]}
","A reference to the provider party (e.g. a NIHDI number for a healthcare professional, a SSIN or only a displaystring for a non professional caregiver,...)","A reference to the provider party (e.g. a NIHDI number for a healthcare professional, a SSIN or only a displaystring for a non professional caregiver,...)","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.performer",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.discipline","BeModelReferralPrescription.intendedPerformer.discipline","","","",1,1,"","","","CodeableConcept {[]} {[]}
","The required discipline of the provider party","The required discipline of the provider party","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.discipline",1,1,"",""
"BeModelReferralPrescription.intendedPerformer.period","BeModelReferralPrescription.intendedPerformer.period","","","",0,1,"","","","Period {[]} {[]}
","Start and enddate for the particular provider","Start and enddate for the particular provider","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.period",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.organization","BeModelReferralPrescription.intendedPerformer.organization","","","",0,1,"","","","Reference {[]} {[]}
","Reference to an organization that will add the performer","Reference to an organization that will add the performer","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.organization",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.executionPeriod","BeModelReferralPrescription.intendedPerformer.executionPeriod","","","",0,1,"","","","Period {[]} {[]}
","Period in which the caregiver executes the treatment","Period in which the caregiver executes the treatment","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.executionPeriod",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.status","BeModelReferralPrescription.intendedPerformer.status","","","",0,1,"","","","code {[]} {[]}
","Status of the action executed by the performer","Status of the action executed by the performer","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.status",0,1,"",""
"BeModelReferralPrescription.intendedPerformer.statusReason","BeModelReferralPrescription.intendedPerformer.statusReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","The reason of the status of the action executed by the performer","The reason of the status of the action executed by the performer","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.intendedPerformer.statusReason",0,1,"",""
"BeModelReferralPrescription.serviceRequested","BeModelReferralPrescription.serviceRequested","","","",1,1,"","","","CodeableConcept {[]} {[]}
","What is prescribed","What is prescribed","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.serviceRequested",1,1,"",""
"BeModelReferralPrescription.serviceRequestedDetail","BeModelReferralPrescription.serviceRequestedDetail","","","",0,*,"","","","CodeableConcept {[]} {[]}
","More detailed specification of the prescribed act","More detailed specification of the prescribed act","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.serviceRequestedDetail",0,*,"",""
"BeModelReferralPrescription.problemCode","BeModelReferralPrescription.problemCode","","","",0,1,"","","","Reference {[]} {[]}
","The problem (code or reference) that is the main reason for this prescription","The problem (code or reference) that is the main reason for this prescription","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.problemCode",0,1,"",""
"BeModelReferralPrescription.anamnesis","BeModelReferralPrescription.anamnesis","","","",0,1,"","","","Reference {[]} {[]}
","Care Set Problem","Care Set Problem","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.anamnesis",0,1,"",""
"BeModelReferralPrescription.resultReceiver","BeModelReferralPrescription.resultReceiver","","","",1,1,"","","","boolean {[]} {[]}
","True if the prescriber wants feedback. Other caregivers can be mentioned in the note","True if the prescriber wants feedback. Other caregivers can be mentioned in the note","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.resultReceiver",1,1,"",""
"BeModelReferralPrescription.prescriptionStatus","BeModelReferralPrescription.prescriptionStatus","","","",1,1,"","","","code {[]} {[]}
","Current status","Current status","","","","","","","","","",,"required","","http://hl7.org/fhir/ValueSet/request-status","",,,,"BeModelReferralPrescription.prescriptionStatus",1,1,"",""
"BeModelReferralPrescription.prescriptionStatusReason","BeModelReferralPrescription.prescriptionStatusReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Reason current status","Reason current status","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.prescriptionStatusReason",0,1,"",""
"BeModelReferralPrescription.treatmentStatus","BeModelReferralPrescription.treatmentStatus","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Status of the treatment","Status of the treatment","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.treatmentStatus",0,1,"",""
"BeModelReferralPrescription.treatmentStatusReason","BeModelReferralPrescription.treatmentStatusReason","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Reason treatment status","Reason treatment status","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.treatmentStatusReason",0,1,"",""
"BeModelReferralPrescription.bodyLocation","BeModelReferralPrescription.bodyLocation","","","",0,*,"","","","BackboneElement {[]} {[]}
","Place where the treatment should be executed","Place where the treatment should be executed","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.bodyLocation",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelReferralPrescription.bodyLocation.id","BeModelReferralPrescription.bodyLocation.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelReferralPrescription.bodyLocation.extension","BeModelReferralPrescription.bodyLocation.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.bodyLocation.modifierExtension","BeModelReferralPrescription.bodyLocation.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.bodyLocation.bodySite","BeModelReferralPrescription.bodyLocation.bodySite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Anatomical place where the treatment should be executed","Anatomical place where the treatment should be executed","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.bodyLocation.bodySite",0,1,"",""
"BeModelReferralPrescription.bodyLocation.bodyLaterality","BeModelReferralPrescription.bodyLocation.bodyLaterality","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Side of the body","Side of the body","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.bodyLocation.bodyLaterality",0,1,"",""
"BeModelReferralPrescription.note","BeModelReferralPrescription.note","","","",0,*,"","","","BackboneElement {[]} {[]}
","Additional text notes about the request.","Additional text notes about the request.","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.note",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"BeModelReferralPrescription.note.id","BeModelReferralPrescription.note.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"BeModelReferralPrescription.note.extension","BeModelReferralPrescription.note.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.note.modifierExtension","BeModelReferralPrescription.note.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"BeModelReferralPrescription.note.type","BeModelReferralPrescription.note.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","type of the note","type of the note","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.note.type",0,1,"",""
"BeModelReferralPrescription.note.text","BeModelReferralPrescription.note.text","","","",1,1,"","","","string {[]} {[]}
","text of the note","text of the note","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.note.text",1,1,"",""
"BeModelReferralPrescription.prescriptionType","BeModelReferralPrescription.prescriptionType","","","",1,1,"","","","code {[]} {[]}
","Proposal, Prolongation, Prescription","Proposal, Prolongation, Prescription","","","","","","","","","",,,,,"",,,,"BeModelReferralPrescription.prescriptionType",1,1,"",""
